index,EventId,Content,PID,Occurences,Lemmatized Content,Tag
1193,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9766.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1194,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9758.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1195,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9759.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1196,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9760.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1197,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9761.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1198,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9762.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1199,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9767.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1200,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9763.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1201,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9768.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1202,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:57 2005,9778.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:57 2005,Info
1203,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:57 2005,9779.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:57 2005,Info
1204,x2apizha,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,13521.0,909,connection from 202.82.200.188 ( ) at Thu Jul   7 16:33:52 2005,Info
1205,x2apizha,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,13513.0,909,connection from 202.82.200.188 ( ) at Thu Jul   7 16:33:52 2005,Info
1206,x2apizha,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,13511.0,909,connection from 202.82.200.188 ( ) at Thu Jul   7 16:33:52 2005,Info
1207,x2apizha,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,13512.0,909,connection from 202.82.200.188 ( ) at Thu Jul   7 16:33:52 2005,Info
1208,x2apizha,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,13516.0,909,connection from 202.82.200.188 ( ) at Thu Jul   7 16:33:52 2005,Info
1209,x2apizha,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,13515.0,909,connection from 202.82.200.188 ( ) at Thu Jul   7 16:33:52 2005,Info
1210,x2apizha,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,13518.0,909,connection from 202.82.200.188 ( ) at Thu Jul   7 16:33:52 2005,Info
1211,x2apizha,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,13522.0,909,connection from 202.82.200.188 ( ) at Thu Jul   7 16:33:52 2005,Info
1212,x2apizha,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,13517.0,909,connection from 202.82.200.188 ( ) at Thu Jul   7 16:33:52 2005,Info
1213,x2apizha,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,13520.0,909,connection from 202.82.200.188 ( ) at Thu Jul   7 16:33:52 2005,Info
1214,x2apizha,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,13519.0,909,connection from 202.82.200.188 ( ) at Thu Jul   7 16:33:52 2005,Info
1215,x2apizha,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,13514.0,909,connection from 202.82.200.188 ( ) at Thu Jul   7 16:33:52 2005,Info
1216,x2apizha,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,14105.0,909,connection from 221.4.102.93 ( ) at Thu Jul   7 23:09:45 2005,Info
1217,x2apizha,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,14106.0,909,connection from 221.4.102.93 ( ) at Thu Jul   7 23:09:45 2005,Info
1192,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9757.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1191,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9764.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1190,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9765.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1176,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,6598.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:23 2005,Info
1165,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,6583.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:21 2005,Info
1166,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,6588.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:21 2005,Info
1167,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,6581.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:21 2005,Info
1168,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,6585.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:21 2005,Info
1169,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,6592.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:21 2005,Info
1170,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,6584.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:21 2005,Info
1171,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,6593.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:23 2005,Info
1172,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,6595.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:23 2005,Info
1173,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,6594.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:23 2005,Info
1174,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,6596.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:23 2005,Info
1175,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,6597.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:23 2005,Info
1177,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,6600.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:23 2005,Info
1189,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9770.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1178,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,6601.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:23 2005,Info
1179,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,6602.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:23 2005,Info
1180,x2apizha,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,6599.0,909,connection from 211.72.2.106 ( ) at Tue Jul   5 13:52:23 2005,Info
1181,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9772.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1182,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9773.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1183,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9777.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1184,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9774.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1185,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9775.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1186,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9769.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1187,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9776.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1188,x2apizha,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,9771.0,909,connection from 211.72.151.162 ( ) at We d Jul   6 18:00:56 2005,Info
1332,x2apizha,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,24518.0,909,connection from 217.187.83.139 ( ) at Sun Jul 10 03:55:15 2005,Info
1333,x2apizha,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,24523.0,909,connection from 217.187.83.139 ( ) at Sun Jul 10 03:55:15 2005,Info
1334,x2apizha,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,24524.0,909,connection from 217.187.83.139 ( ) at Sun Jul 10 03:55:15 2005,Info
1503,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:43 2005,24195.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 12:30:43 2005,Info
1477,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23787.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1478,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23784.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1479,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23792.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1480,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23788.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1481,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23793.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1482,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23789.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1483,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23790.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1484,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23791.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1485,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23794.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1486,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23795.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1487,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23796.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1488,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23797.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1489,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23798.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1490,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:14 2005,23799.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:14 2005,Info
1491,x2apizha,connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,23931.0,909,connection from 210.245.165.136 ( ) at Sun Jul 17 09:44:07 2005,Info
1492,x2apizha,connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,23933.0,909,connection from 210.245.165.136 ( ) at Sun Jul 17 09:44:07 2005,Info
1493,x2apizha,connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,23932.0,909,connection from 210.245.165.136 ( ) at Sun Jul 17 09:44:07 2005,Info
1494,x2apizha,connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,23934.0,909,connection from 210.245.165.136 ( ) at Sun Jul 17 09:44:07 2005,Info
1495,x2apizha,connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,23935.0,909,connection from 210.245.165.136 ( ) at Sun Jul 17 09:44:07 2005,Info
1496,x2apizha,connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,23937.0,909,connection from 210.245.165.136 ( ) at Sun Jul 17 09:44:07 2005,Info
1497,x2apizha,connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,23938.0,909,connection from 210.245.165.136 ( ) at Sun Jul 17 09:44:07 2005,Info
1498,x2apizha,connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,23936.0,909,connection from 210.245.165.136 ( ) at Sun Jul 17 09:44:07 2005,Info
1499,x2apizha,connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,23939.0,909,connection from 210.245.165.136 ( ) at Sun Jul 17 09:44:07 2005,Info
1500,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:35 2005,24192.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 12:30:35 2005,Info
1501,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:37 2005,24193.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 12:30:37 2005,Info
1476,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23786.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1475,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23785.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1474,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23783.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1460,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,23582.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:14:36 2005,Info
1449,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,23568.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:13:37 2005,Info
1450,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,23565.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:13:37 2005,Info
1451,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,23566.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:13:37 2005,Info
1452,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:38 2005,23562.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:13:38 2005,Info
1453,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:38 2005,23567.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:13:38 2005,Info
1454,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:38 2005,23563.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:13:38 2005,Info
1455,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:38 2005,23561.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:13:38 2005,Info
1456,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:38 2005,23569.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:13:38 2005,Info
1457,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,23579.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:14:36 2005,Info
1458,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,23580.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:14:36 2005,Info
1459,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,23581.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:14:36 2005,Info
1461,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,23583.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:14:36 2005,Info
1473,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23782.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1462,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,23584.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:14:36 2005,Info
1463,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,23586.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:14:36 2005,Info
1464,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,23585.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:14:36 2005,Info
1465,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,23587.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:14:36 2005,Info
1466,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,23588.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:14:36 2005,Info
1467,x2apizha,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,23589.0,909,connection from 83.116.207.11 ( aml-sfh-3310b.adsl.wanadoo.nl ) at Sun Jul 17 06:14:36 2005,Info
1468,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23777.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1469,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23779.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1470,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23778.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1471,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23780.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1472,x2apizha,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,23781.0,909,connection from 218.146.61.230 ( ) at Sun Jul 17 08:06:12 2005,Info
1502,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:42 2005,24194.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 12:30:42 2005,Info
1504,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:43 2005,24196.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 12:30:43 2005,Info
1335,x2apizha,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,24525.0,909,connection from 217.187.83.139 ( ) at Sun Jul 10 03:55:15 2005,Info
1505,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:46 2005,24197.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 12:30:46 2005,Info
1534,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,24367.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 14:02:54 2005,Info
1535,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,24368.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 14:02:54 2005,Info
1536,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:55 2005,24369.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 14:02:55 2005,Info
1537,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:57 2005,24370.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 14:02:57 2005,Info
1538,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:59 2005,24371.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 14:02:59 2005,Info
1539,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:59 2005,24372.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 14:02:59 2005,Info
1540,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,24373.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 14:03:00 2005,Info
1541,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,24374.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 14:03:00 2005,Info
1542,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,24375.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 14:03:00 2005,Info
1543,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:04 2005,24376.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 14:03:04 2005,Info
1544,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:04 2005,24377.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 14:03:04 2005,Info
1545,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:05 2005,24378.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 14:03:05 2005,Info
1546,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,24465.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul 17 15:09:15 2005,Info
1547,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,24466.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul 17 15:09:15 2005,Info
1548,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,24467.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul 17 15:09:15 2005,Info
1549,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,24468.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul 17 15:09:15 2005,Info
1550,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,24469.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul 17 15:09:15 2005,Info
1551,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,24470.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul 17 15:09:15 2005,Info
1552,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,24471.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul 17 15:09:15 2005,Info
1553,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,24473.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul 17 15:09:15 2005,Info
1554,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,24474.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul 17 15:09:15 2005,Info
1555,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,24475.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul 17 15:09:15 2005,Info
1556,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,24472.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul 17 15:09:15 2005,Info
1557,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,24477.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul 17 15:09:15 2005,Info
1558,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,24478.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul 17 15:09:15 2005,Info
1533,x2apizha,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,24366.0,909,connection from 207.30.238.8 ( host8.topspot.net ) at Sun Jul 17 14:02:54 2005,Info
